case_index,scenario,sentiment,urgency,emp_steering,frm_steering,emp_token_len,frm_token_len,emp_sent_len,frm_sent_len,emp_ttr,frm_ttr,rouge1_ef,rouge2_ef,rougeL_ef,rouge1_ec,rouge1_fc,emp_flesch_ease,emp_flesch_grade,emp_fog,frm_flesch_ease,frm_flesch_grade,frm_fog,emp_empathy_score,emp_formality_score,frm_empathy_score,frm_formality_score,emp_fp_singular,frm_fp_singular,emp_passive,frm_passive,style_disc_score,emp_entity_cov,frm_entity_cov,emp_placeholder,frm_placeholder,emp_cov_product,emp_cov_order_id,emp_cov_issue,emp_cov_urgency,emp_cov_sentiment,emp_cov_customer_name,frm_cov_product,frm_cov_order_id,frm_cov_issue,frm_cov_urgency,frm_cov_sentiment,frm_cov_customer_name,kg_nodes,kg_edges,kg_density,kg_salience
11,battery_issue,neutral,medium,kg_activation,kg_activation,92,77,3,3,0.8478260869565217,0.8441558441558441,0.2948717948717949,0.012987012987012988,0.11538461538461538,0.25136612021857924,0.2603550295857988,44.40833333333336,13.690000000000001,14.66666666666667,17.577380952380963,16.604285714285712,19.047619047619047,0.03225806451612903,0.06896551724137931,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,-0.03670745272525028,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285715
12,battery_issue,polite,low,kg_activation,kg_activation,59,67,3,3,0.9491525423728814,0.8507462686567164,0.22033898305084743,0.034482758620689655,0.11864406779661016,0.20645161290322578,0.26993865030674846,66.36500000000001,8.474444444444444,10.903703703703705,29.748571428571466,14.326984126984126,16.653968253968255,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
13,battery_issue,frustrated,high,kg_activation,kg_activation,75,118,2,5,0.9333333333333333,0.8305084745762712,0.3777777777777778,0.06741573033707865,0.16666666666666669,0.22352941176470587,0.24271844660194178,37.158571428571435,16.77142857142857,16.28571428571429,40.246322815534,14.042791262135925,16.51359223300971,0.0,0.0,0.0,0.10344827586206896,1.0,0.6666666666666666,0.0,0.2,0.10344827586206896,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
14,battery_issue,angry,high,kg_activation,kg_activation,88,84,3,3,0.8636363636363636,0.8333333333333334,0.345679012345679,0.0,0.16049382716049385,0.2094240837696335,0.22702702702702704,31.118888888888904,15.626419753086424,17.71358024691358,23.175769230769248,16.48589743589744,19.117948717948718,0.0,0.034482758620689655,0.03225806451612903,0.06896551724137931,0.0,0.0,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.86875
15,battery_issue,neutral,medium,kg_activation,kg_activation,80,94,3,3,0.7875,0.8404255319148937,0.43902439024390244,0.06172839506172839,0.20731707317073172,0.15384615384615385,0.2371134020618557,36.60644144144146,14.281351351351354,16.353153153153155,20.342984496124046,17.543488372093027,19.838759689922483,0.03225806451612903,0.034482758620689655,0.03225806451612903,0.0,0.0,0.0,0.3333333333333333,0.0,-0.034482758620689655,0.0,0.16666666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8250000000000001
16,battery_issue,polite,low,kg_activation,kg_activation,69,81,3,3,0.855072463768116,0.8888888888888888,0.3453237410071942,0.07299270072992702,0.12949640287769784,0.21229050279329606,0.2105263157894737,59.99010928961751,9.943278688524593,11.412021857923499,24.03076576576578,16.03540540540541,17.434234234234236,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
17,battery_issue,frustrated,high,kg_activation,kg_activation,64,67,2,4,0.90625,0.8656716417910447,0.18803418803418803,0.0,0.10256410256410256,0.17610062893081763,0.19480519480519481,36.370466101694944,15.515000000000004,15.189830508474579,15.160897435897482,15.450769230769229,16.933333333333334,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.25,0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
18,battery_issue,angry,high,kg_activation,kg_activation,75,67,3,3,0.8266666666666667,0.9104477611940298,0.4090909090909091,0.12307692307692307,0.22727272727272724,0.13714285714285715,0.1301775147928994,46.53383084577118,12.317014925373133,13.70945273631841,10.948571428571427,16.949206349206353,20.463492063492065,0.0,0.034482758620689655,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.06674082313681869,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8642857142857144
19,battery_issue,neutral,medium,kg_activation,kg_activation,90,71,3,3,0.8666666666666667,0.8873239436619719,0.2993197278911565,0.041379310344827586,0.1360544217687075,0.24598930481283424,0.23529411764705882,32.324388185654044,15.2926582278481,16.60928270042194,14.341794871794889,16.641538461538463,18.512820512820515,0.0,0.06896551724137931,0.0,0.034482758620689655,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
20,battery_issue,polite,low,kg_activation,kg_activation,64,75,2,3,0.9375,0.8266666666666667,0.2748091603053435,0.015503875968992248,0.12213740458015268,0.2303030303030303,0.13636363636363638,46.12413793103451,14.030344827586209,15.048275862068966,33.28880952380953,14.412857142857145,18.476190476190478,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
21,battery_issue,frustrated,high,kg_activation,kg_activation,56,73,3,3,0.8571428571428571,0.8356164383561644,0.27419354838709675,0.03278688524590164,0.16129032258064518,0.2165605095541401,0.24000000000000002,55.83397435897439,9.777692307692309,10.01025641025641,27.245952380952417,15.255714285714287,15.619047619047619,0.0,0.034482758620689655,0.03225806451612903,0.06896551724137931,0.0,0.0,0.0,0.0,0.0022246941045606233,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.85
22,battery_issue,angry,high,kg_activation,kg_activation,67,62,2,3,0.9552238805970149,0.9032258064516129,0.2833333333333333,0.05084745762711864,0.11666666666666667,0.1829268292682927,0.15189873417721517,21.933237704918042,17.777131147540988,20.068852459016394,27.255263157894774,14.177894736842106,16.02105263157895,0.0,0.06896551724137931,0.03225806451612903,0.0,0.0,0.0,0.5,0.0,-0.10122358175750834,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.85
23,battery_issue,neutral,medium,kg_activation,kg_activation,73,75,3,3,0.8356164383561644,0.8266666666666667,0.4571428571428572,0.08695652173913045,0.2,0.19101123595505617,0.24444444444444446,40.22039800995029,13.197611940298511,15.500497512437812,42.2105164319249,13.251267605633803,15.100469483568077,0.03225806451612903,0.10344827586206896,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.10344827586206896,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
24,battery_issue,polite,low,kg_activation,kg_activation,74,59,3,3,0.8783783783783784,0.8983050847457628,0.3577235772357724,0.01652892561983471,0.0975609756097561,0.19161676646706585,0.18421052631578946,48.63227272727275,11.941515151515151,11.224242424242426,25.63166666666669,14.155925925925924,17.57037037037037,0.03225806451612903,0.06896551724137931,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
25,battery_issue,frustrated,high,kg_activation,kg_activation,83,57,3,3,0.8795180722891566,0.8771929824561403,0.29007633587786263,0.01550387596899225,0.12213740458015267,0.14772727272727273,0.15894039735099338,37.524298245614034,14.318947368421053,15.922807017543859,34.06937106918241,12.896226415094343,13.859119496855346,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666667
26,wrong_item,angry,high,kg_activation,kg_activation,82,65,2,3,0.8658536585365854,0.8461538461538461,0.3795620437956204,0.08888888888888889,0.17518248175182483,0.1904761904761905,0.10596026490066225,22.44131578947372,19.569473684210525,21.51578947368421,20.155000000000058,15.416666666666668,16.666666666666668,0.03225806451612903,0.0,0.03225806451612903,0.06896551724137931,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,6,0.08333333333333333,0.8333333333333334
27,wrong_item,frustrated,high,kg_activation,kg_activation,81,50,3,3,0.8888888888888888,0.9,0.2459016393442623,0.016666666666666666,0.09836065573770493,0.12631578947368421,0.1358024691358025,21.04899543378997,16.368493150684937,17.40456621004566,28.933333333333337,13.115744680851066,16.479432624113475,0.0,0.1724137931034483,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,-0.10344827586206898,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8714285714285716
28,wrong_item,neutral,medium,kg_activation,kg_activation,80,53,3,3,0.8875,0.8867924528301887,0.3548387096774193,0.03278688524590164,0.16129032258064516,0.1807909604519774,0.16993464052287582,26.84351598173518,15.56027397260274,17.40456621004566,27.486333333333363,13.565999999999999,15.466666666666669,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857
29,wrong_item,polite,low,kg_activation,kg_activation,64,65,3,3,0.828125,0.8461538461538461,0.36363636363636365,0.06722689075630252,0.24793388429752067,0.1568627450980392,0.12987012987012989,60.98833333333336,9.390000000000004,11.752380952380953,33.639289617486355,13.618688524590166,15.346448087431694,0.03225806451612903,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285714
30,wrong_item,angry,high,kg_activation,kg_activation,60,120,3,6,0.9166666666666666,0.8666666666666667,0.35928143712574856,0.03636363636363636,0.16766467065868262,0.1324503311258278,0.2038834951456311,44.37047619047621,11.707857142857144,14.609523809523811,55.943030303030326,10.010909090909092,10.606060606060607,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.4,0.0,0.0,0.0,0.0,0.125,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,0.14285714285714285,0.7250000000000001
31,wrong_item,frustrated,high,kg_activation,kg_activation,79,61,3,3,0.8607594936708861,0.9180327868852459,0.39999999999999997,0.109375,0.18461538461538463,0.1641025641025641,0.11049723756906078,36.914523809523814,13.907142857142862,15.619047619047619,29.680632183908074,13.922413793103448,13.940229885057471,0.0,0.0,0.0,0.13793103448275862,0.3333333333333333,0.0,0.0,0.6666666666666666,0.13793103448275862,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8571428571428573
32,wrong_item,neutral,medium,kg_activation,kg_activation,59,82,2,3,0.8813559322033898,0.8536585365853658,0.31343283582089554,0.030303030303030304,0.11940298507462686,0.20512820512820512,0.20224719101123595,27.46333333333334,16.136296296296297,16.725925925925928,12.329615384615408,17.99871794871795,19.117948717948718,0.03225806451612903,0.034482758620689655,0.0,0.10344827586206896,0.3333333333333333,0.0,0.0,0.0,0.10122358175750834,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7928571428571429
33,wrong_item,polite,low,kg_activation,kg_activation,50,68,2,3,0.9,0.8970588235294118,0.3423423423423424,0.0,0.18018018018018017,0.17333333333333334,0.15384615384615385,46.06863636363636,12.29909090909091,15.163636363636364,35.80979166666668,13.564375000000002,14.783333333333331,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142856
34,wrong_item,angry,high,kg_activation,kg_activation,76,66,3,3,0.881578947368421,0.9090909090909091,0.24615384615384614,0.046875,0.12307692307692307,0.20481927710843373,0.13157894736842105,22.87260869565219,15.782898550724642,16.73623188405797,27.62388157894739,12.946447368421055,14.121052631578948,0.0,0.034482758620689655,0.06451612903225806,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,-0.030033370411568408,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,16,0.12121212121212122,0.8416666666666667
35,wrong_item,frustrated,high,kg_activation,kg_activation,70,66,3,3,0.8714285714285714,0.9242424242424242,0.29457364341085274,0.015748031496062992,0.12403100775193798,0.16216216216216214,0.16483516483516483,49.89142857142858,11.517460317460316,12.844444444444447,10.062240437158522,16.907213114754096,19.936612021857925,0.0,0.06896551724137931,0.0,0.06896551724137931,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,6,0.14285714285714285,0.7714285714285715
36,wrong_item,neutral,medium,kg_activation,kg_activation,93,118,3,4,0.8709677419354839,0.847457627118644,0.3663366336633663,0.020000000000000004,0.15841584158415842,0.13612565445026178,0.1971830985915493,30.565517241379325,16.200459770114943,18.0367816091954,9.468750000000028,18.8325,20.82972972972973,0.0,0.10344827586206896,0.03225806451612903,0.13793103448275862,0.0,0.0,0.3333333333333333,0.25,0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8071428571428572
37,wrong_item,polite,low,kg_activation,kg_activation,65,80,3,3,0.9076923076923077,0.9,0.29629629629629634,0.030075187969924814,0.14814814814814817,0.22360248447204972,0.19101123595505617,48.90261904761908,11.075714285714287,12.466666666666669,35.94800000000001,14.456,15.866666666666667,0.03225806451612903,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.06674082313681869,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285714
38,wrong_item,angry,high,kg_activation,kg_activation,68,66,3,3,0.8529411764705882,0.8636363636363636,0.3064516129032258,0.03278688524590164,0.12903225806451615,0.10191082802547771,0.10457516339869281,22.116397849462373,15.308709677419355,16.653763440860217,27.20500000000004,14.433333333333334,16.0,0.0,0.0,0.03225806451612903,0.10344827586206896,0.0,0.0,0.0,0.0,0.07119021134593993,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0.12727272727272726,0.840909090909091
39,wrong_item,frustrated,high,kg_activation,kg_activation,64,77,3,3,0.84375,0.8831168831168831,0.3283582089552239,0.01515151515151515,0.19402985074626866,0.12631578947368421,0.13861386138613863,55.45526315789476,10.244561403508772,10.40701754385965,22.67500000000004,16.05888888888889,17.377777777777776,0.0,0.034482758620689655,0.03225806451612903,0.10344827586206896,0.0,0.0,0.0,0.3333333333333333,0.03670745272525028,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285715
40,wrong_item,neutral,medium,kg_activation,kg_activation,98,51,3,3,0.826530612244898,0.8823529411764706,0.3714285714285714,0.08695652173913042,0.22857142857142854,0.18905472636815923,0.10191082802547771,36.99074906367045,15.46988764044944,16.810486891385768,27.133333333333354,13.3668085106383,15.628368794326242,0.03225806451612903,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.3333333333333333,0.3333333333333333,0.10122358175750834,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8071428571428572
41,wrong_item,polite,low,kg_activation,kg_activation,68,53,3,3,0.7941176470588235,0.9056603773584906,0.3716814159292035,0.05405405405405405,0.23008849557522124,0.2138364779874214,0.1643835616438356,37.799945355191284,13.038360655737705,16.002185792349728,29.17833333333337,13.330000000000002,14.66666666666667,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,-0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7857142857142858
42,wrong_item,angry,high,kg_activation,kg_activation,67,58,2,3,0.8955223880597015,0.9137931034482759,0.2434782608695652,0.035398230088495575,0.1217391304347826,0.17964071856287425,0.07692307692307694,31.641434426229523,16.423032786885248,17.445901639344264,21.668589743589763,14.543076923076928,14.625641025641025,0.03225806451612903,0.034482758620689655,0.03225806451612903,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0.12727272727272726,0.85
43,wrong_item,frustrated,high,kg_activation,kg_activation,78,64,3,3,0.8846153846153846,0.921875,0.3259259259259259,0.045112781954887216,0.17777777777777776,0.17045454545454547,0.1349693251533742,41.47500000000002,13.436666666666667,14.600000000000001,30.86551912568308,14.005573770491804,14.034972677595627,0.0,0.10344827586206896,0.0,0.06896551724137931,0.25,0.0,0.0,0.0,-0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.81875
44,wrong_item,neutral,medium,kg_activation,kg_activation,81,86,2,3,0.8888888888888888,0.8488372093023255,0.41025641025641024,0.07792207792207792,0.21794871794871795,0.1827956989247312,0.14736842105263157,10.495000000000033,20.73888888888889,23.28888888888889,10.568333333333356,18.41,22.16666666666667,0.0,0.13793103448275862,0.0,0.10344827586206896,0.25,0.0,0.0,0.0,-0.034482758620689655,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7749999999999999
45,wrong_item,polite,low,kg_activation,kg_activation,46,107,2,5,0.9130434782608695,0.8598130841121495,0.3125,0.06349206349206349,0.140625,0.1699346405228758,0.2153846153846154,52.57714285714289,11.142857142857142,12.20952380952381,55.658666666666676,9.520592592592596,9.93679012345679,0.0,0.0,0.03225806451612903,0.034482758620689655,0.0,0.5,0.0,0.4,0.0022246941045606233,0.0,0.375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.83125
46,wrong_item,angry,high,kg_activation,kg_activation,96,69,4,3,0.8229166666666666,0.8985507246376812,0.3717948717948718,0.025974025974025972,0.12820512820512822,0.18848167539267013,0.09696969696969696,38.297500000000014,13.507222222222222,14.777777777777779,32.56333333333333,14.100000000000005,16.05128205128205,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,-0.034482758620689655,0.09090909090909091,0.0,0,0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,14,0.12727272727272726,0.85
47,wrong_item,frustrated,high,kg_activation,kg_activation,68,66,3,3,0.8088235294117647,0.8787878787878788,0.3779527559055118,0.11199999999999999,0.1889763779527559,0.14814814814814814,0.1935483870967742,52.99416666666667,11.1675,12.283333333333333,28.938978494623683,14.357096774193547,17.298924731182797,0.0,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285715
